,21728047
Time,Voltage
693.6015625,-83.52966309
693.8046875,-83.52966309
694,-83.46862793
694.203125,-83.48999023
694.40625,-83.49609375
694.6015625,-83.50219727
694.8046875,-83.53271484
695,-75.59509277
695.203125,-53.72009277
695.40625,-43.46008301
695.6015625,-38.09509277
695.8046875,-34.06677246
696,-30.70983887
696.203125,-27.58483887
696.40625,-24.50866699
696.6015625,-21.4263916
696.8046875,-18.42956543
697,-23.26049805
697.203125,-41.87011719
697.40625,-49.06311035
697.6015625,-51.30310059
697.8046875,-51.91040039
698,-52.07519531
698.203125,-52.15454102
698.40625,-52.05078125
698.6015625,-51.94091797
698.8046875,-51.74560547
699,-51.62353516
699.203125,-51.49230957
699.40625,-51.38244629
699.6015625,-51.20849609
699.8046875,-50.92163086
700,-50.68359375
700.203125,-50.40283203
700.40625,-50.1159668
700.6015625,-49.89624023
700.8046875,-49.58496094
701,-49.25842285
701.203125,-48.87390137
701.40625,-48.40393066
701.6015625,-47.88513184
701.8046875,-47.18933105
702,-46.39892578
702.203125,-45.42236328
702.40625,-44.14672852
702.6015625,-42.24243164
702.8046875,-38.81530762
703,-26.59912109
703.203125,10.34545898
703.40625,34.61303711
703.6015625,43.0847168
703.8046875,45.80383301
704,46.55151367
704.203125,46.65222168
704.40625,46.45996094
704.6015625,46.27685547
704.8046875,46.08459473
705,45.98693848
705.203125,45.77941895
705.40625,45.69091797
705.6015625,45.6237793
705.8046875,45.55053711
706,45.53222656
706.203125,45.5291748
706.40625,45.49560547
706.6015625,45.42541504
706.8046875,45.42236328
707,45.41931152
707.203125,45.4284668
707.40625,45.44372559
707.6015625,45.49865723
707.8046875,45.46508789
708,45.5078125
708.203125,45.39794922
708.40625,45.3704834
708.6015625,45.41320801
708.8046875,45.54138184
709,45.52612305
709.203125,45.56884766
709.40625,45.65429688
709.6015625,45.74279785
709.8046875,45.69396973
710,45.83435059
710.203125,45.73364258
710.40625,45.8190918
710.6015625,45.92895508
710.8046875,45.99609375
711,45.99914551
711.203125,45.98388672
711.40625,46.08154297
711.6015625,46.09680176
711.8046875,46.06323242
712,46.10595703
712.203125,46.16394043
712.40625,46.16699219
712.6015625,46.17919922
712.8046875,46.20666504
713,46.25549316
713.203125,46.29821777
713.40625,46.33178711
713.6015625,46.35925293
713.8046875,46.32568359
714,46.43859863
714.203125,46.45385742
714.40625,46.41113281
714.6015625,46.37451172
714.8046875,46.27990723
715,46.35620117
715.203125,46.41113281
715.40625,46.44165039
715.6015625,46.44775391
715.8046875,46.4263916
716,46.43859863
716.203125,46.484375
716.40625,46.52709961
716.6015625,46.49353027
716.8046875,46.50268555
717,46.45690918
717.203125,46.484375
717.40625,46.48742676
717.6015625,46.44775391
717.8046875,46.47521973
718,46.50878906
718.203125,46.50878906
718.40625,46.60644531
718.6015625,46.59423828
718.8046875,46.55151367
719,46.58203125
719.203125,46.59423828
719.40625,46.52099609
719.6015625,46.56982422
719.8046875,46.6003418
720,46.49658203
720.203125,46.51184082
720.40625,46.58508301
720.6015625,46.63085938
720.8046875,46.5057373
721,46.5057373
721.203125,46.57287598
721.40625,46.56677246
721.6015625,46.66137695
721.8046875,46.62475586
722,46.60339355
722.203125,46.60949707
722.40625,46.62780762
722.6015625,46.64916992
722.8046875,46.64611816
723,46.61560059
723.203125,46.67663574
723.40625,46.67358398
723.6015625,46.72546387
723.8046875,46.69799805
724,46.61560059
724.203125,46.59423828
724.40625,46.6003418
724.6015625,46.6583252
724.8046875,46.63085938
725,46.59729004
725.203125,46.55456543
725.40625,46.56066895
725.6015625,46.64001465
725.8046875,46.57897949
726,46.54846191
726.203125,46.59423828
726.40625,46.6003418
726.6015625,46.54541016
726.8046875,46.45385742
727,46.56982422
727.203125,46.53930664
727.40625,46.49963379
727.6015625,46.51794434
727.8046875,46.49963379
728,46.49047852
728.203125,46.45996094
728.40625,46.41113281
728.6015625,46.42944336
728.8046875,46.43859863
729,46.46911621
729.203125,46.46911621
729.40625,46.47521973
729.6015625,46.53625488
729.8046875,46.44775391
730,46.42944336
730.203125,46.35925293
730.40625,46.32263184
730.6015625,46.30432129
730.8046875,46.32873535
731,46.36535645
731.203125,46.25854492
731.40625,46.27685547
731.6015625,46.19750977
731.8046875,46.20361328
732,46.18835449
732.203125,46.16394043
732.40625,46.16394043
732.6015625,46.16088867
732.8046875,46.13342285
733,46.09069824
733.203125,46.06323242
733.40625,46.05102539
733.6015625,46.02661133
733.8046875,45.9777832
734,45.96557617
734.203125,45.97167969
734.40625,45.91369629
734.6015625,45.86181641
734.8046875,45.77941895
735,45.80688477
735.203125,45.79772949
735.40625,45.76416016
735.6015625,45.75500488
735.8046875,45.75500488
736,45.75805664
736.203125,45.72753906
736.40625,45.703125
736.6015625,45.70617676
736.8046875,45.58105469
737,45.60852051
737.203125,45.61157227
737.40625,45.49865723
737.6015625,45.4864502
737.8046875,45.52307129
738,45.46203613
738.203125,45.43457031
738.40625,45.45593262
738.6015625,45.49865723
738.8046875,45.43457031
739,45.44067383
739.203125,45.32775879
739.40625,45.28198242
739.6015625,45.28198242
739.8046875,45.30029297
740,45.20568848
740.203125,45.20568848
740.40625,45.17822266
740.6015625,45.1385498
740.8046875,45.16296387
741,45.12939453
741.203125,45.08972168
741.40625,45.0592041
741.6015625,45.04089355
741.8046875,45.05310059
742,45.08666992
742.203125,45.02868652
742.40625,45.01342773
742.6015625,44.93103027
742.8046875,44.91882324
743,44.94018555
743.203125,44.96765137
743.40625,44.921875
743.6015625,44.93713379
743.8046875,44.8638916
744,44.83032227
744.203125,44.78149414
744.40625,44.67773438
744.6015625,44.68383789
744.8046875,44.74487305
745,44.70214844
745.203125,44.6105957
745.40625,44.63500977
745.6015625,44.59533691
745.8046875,44.69909668
746,44.68383789
746.203125,44.69909668
746.40625,44.5526123
746.6015625,44.59838867
746.8046875,44.5892334
747,44.51293945
747.203125,44.51293945
747.40625,44.47631836
747.6015625,44.48852539
747.8046875,44.61364746
748,44.60144043
748.203125,44.54956055
748.40625,44.50683594
748.6015625,44.37866211
748.8046875,44.47021484
749,44.49462891
749.203125,44.39697266
749.40625,44.3939209
749.6015625,44.40307617
749.8046875,44.29626465
750,44.34814453
750.203125,44.32373047
750.40625,44.29321289
750.6015625,44.29321289
750.8046875,44.28710938
751,44.31152344
751.203125,44.3359375
751.40625,44.29016113
751.6015625,44.18334961
751.8046875,44.23217773
752,44.15588379
752.203125,44.11010742
752.40625,44.15893555
752.6015625,44.10095215
752.8046875,44.08874512
753,44.09179688
753.203125,44.0612793
753.40625,44.03076172
753.6015625,44.0246582
753.8046875,44.00024414
754,43.95141602
754.203125,43.9239502
754.40625,43.87207031
754.6015625,43.78356934
754.8046875,43.67370605
755,43.73779297
755.203125,43.7713623
755.40625,43.65234375
755.6015625,43.64624023
755.8046875,43.62487793
756,43.62182617
756.203125,43.61877441
756.40625,43.58215332
756.6015625,43.5546875
756.8046875,43.48449707
757,43.49365234
757.203125,43.52722168
757.40625,43.51196289
757.6015625,43.4387207
757.8046875,43.38684082
758,43.35021973
758.203125,43.34716797
758.40625,43.35021973
758.6015625,43.41125488
758.8046875,43.36242676
759,43.31970215
759.203125,43.25561523
759.40625,43.20983887
759.6015625,43.16101074
759.8046875,43.21289063
760,43.13659668
760.203125,43.05419922
760.40625,43.1060791
760.6015625,43.05725098
760.8046875,43.01147461
761,43.05419922
761.203125,43.05725098
761.40625,43.03894043
761.6015625,43.02368164
761.8046875,42.94433594
762,42.90771484
762.203125,42.89245605
762.40625,42.84973145
762.6015625,42.83447266
762.8046875,42.75512695
763,42.6940918
763.203125,42.79174805
763.40625,42.72155762
763.6015625,42.66052246
763.8046875,42.59033203
764,42.52624512
764.203125,42.48046875
764.40625,42.35839844
764.6015625,42.42553711
764.8046875,42.42248535
765,42.32788086
765.203125,42.33703613
765.40625,42.31872559
765.6015625,42.27294922
765.8046875,42.26989746
766,42.1875
766.203125,42.12341309
766.40625,42.06848145
766.6015625,42.08068848
766.8046875,41.99829102
767,42.0501709
767.203125,42.04101563
767.40625,41.96472168
767.6015625,41.9708252
767.8046875,41.96166992
768,41.98913574
768.203125,41.88537598
768.40625,41.80297852
768.6015625,41.87927246
768.8046875,41.81518555
769,41.82128906
769.203125,41.8182373
769.40625,41.8548584
769.6015625,41.76635742
769.8046875,41.74194336
770,41.65649414
770.203125,41.66564941
770.40625,41.60766602
770.6015625,41.66870117
770.8046875,41.68395996
771,41.67175293
771.203125,41.66870117
771.40625,41.66564941
771.6015625,41.62902832
771.8046875,41.66259766
772,41.55883789
772.203125,41.51306152
772.40625,41.50085449
772.6015625,41.52526855
772.8046875,41.5222168
773,41.47033691
773.203125,41.44897461
773.40625,41.44592285
773.6015625,41.41235352
773.8046875,41.3848877
774,41.36962891
774.203125,41.40930176
774.40625,41.32080078
774.6015625,41.31164551
774.8046875,41.19567871
775,41.17736816
775.203125,41.19873047
775.40625,41.16516113
775.6015625,41.11022949
775.8046875,41.06140137
776,41.02783203
776.203125,40.99731445
776.40625,40.92712402
776.6015625,40.89660645
776.8046875,40.86914063
777,40.90881348
777.203125,40.80810547
777.40625,40.81420898
777.6015625,40.77148438
777.8046875,40.73181152
778,40.6463623
778.203125,40.61279297
778.40625,40.64331055
778.6015625,40.60058594
778.8046875,40.60668945
779,40.58532715
779.203125,40.56396484
779.40625,40.40222168
779.6015625,40.43273926
779.8046875,40.39306641
780,40.32287598
780.203125,40.34423828
780.40625,40.35644531
780.6015625,40.26489258
780.8046875,40.22216797
781,40.1763916
781.203125,40.1763916
781.40625,40.10009766
781.6015625,40.08178711
781.8046875,40.06652832
782,40.03601074
782.203125,39.98718262
782.40625,39.9810791
782.6015625,39.96276855
782.8046875,39.90783691
783,39.88952637
783.203125,39.90783691
783.40625,39.88342285
783.6015625,39.8651123
783.8046875,39.87121582
784,39.72473145
784.203125,39.7064209
784.40625,39.62402344
784.6015625,39.58435059
784.8046875,39.66064453
785,39.61486816
785.203125,39.50500488
785.40625,39.48974609
785.6015625,39.49584961
785.8046875,39.46533203
786,39.48974609
786.203125,39.43786621
786.40625,39.38903809
786.6015625,39.32189941
786.8046875,39.3371582
787,39.3371582
787.203125,39.39819336
787.40625,39.29748535
787.6015625,39.32495117
787.8046875,39.34936523
788,39.27307129
788.203125,39.29443359
788.40625,39.22729492
788.6015625,39.1784668
788.8046875,39.16931152
789,39.17236328
789.203125,39.04724121
789.40625,39.01062012
789.6015625,39.0045166
789.8046875,38.87939453
790,38.94348145
790.203125,38.88549805
790.40625,38.86413574
790.6015625,38.85803223
790.8046875,38.95874023
791,38.87329102
791.203125,38.80004883
791.40625,38.83361816
791.6015625,38.74511719
791.8046875,38.76037598
792,38.71765137
792.203125,38.63220215
792.40625,38.56811523
792.6015625,38.63220215
792.8046875,38.59558105
793,38.5345459
793.203125,38.51928711
793.40625,38.48266602
793.6015625,38.46130371
793.8046875,38.4552002
794,38.37585449
794.203125,38.48266602
794.40625,38.40332031
794.6015625,38.38195801
794.8046875,38.31481934
795,38.3605957
795.203125,38.40026855
795.40625,38.34533691
795.6015625,38.29040527
795.8046875,38.34838867
796,38.35144043
796.203125,38.30566406
796.40625,38.23852539
796.6015625,38.25683594
796.8046875,38.18969727
797,38.17443848
797.203125,38.12866211
797.40625,38.1439209
797.6015625,38.03710938
797.8046875,38.09814453
798,38.06762695
798.203125,37.97912598
798.40625,37.93945313
798.6015625,37.93640137
798.8046875,37.92419434
799,37.94555664
799.203125,37.92419434
799.40625,37.86315918
799.6015625,37.86621094
799.8046875,37.84790039
800,37.79602051
800.203125,37.82043457
800.40625,37.78686523
800.6015625,37.73803711
800.8046875,37.7166748
801,37.73803711
801.203125,37.71057129
801.40625,37.60681152
801.6015625,37.58850098
801.8046875,37.51525879
802,37.48168945
802.203125,37.47558594
802.40625,37.42675781
802.6015625,37.41455078
802.8046875,37.37182617
803,37.37182617
803.203125,37.35961914
803.40625,37.37487793
803.6015625,37.31079102
803.8046875,37.27722168
804,37.33215332
804.203125,37.27722168
804.40625,37.2833252
804.6015625,37.23449707
804.8046875,37.19177246
805,37.20397949
805.203125,37.18261719
805.40625,37.22229004
805.6015625,37.17346191
805.8046875,37.21618652
806,37.09106445
806.203125,37.20397949
806.40625,37.13989258
806.6015625,37.08496094
806.8046875,37.02392578
807,37.02087402
807.203125,37.06665039
807.40625,37.02392578
807.6015625,37.01477051
807.8046875,36.92932129
808,36.91101074
808.203125,36.90795898
808.40625,36.83776855
808.6015625,36.84997559
808.8046875,36.77978516
809,36.80725098
809.203125,36.80114746
809.40625,36.83166504
809.6015625,36.75537109
809.8046875,36.68823242
810,36.66992188
810.203125,36.60888672
810.40625,36.63635254
810.6015625,36.55700684
810.8046875,36.51123047
811,36.46240234
811.203125,36.55700684
811.40625,36.52648926
811.6015625,36.39831543
811.8046875,36.35253906
812,36.30371094
812.203125,36.40136719
812.40625,36.41357422
812.6015625,36.30981445
812.8046875,36.28234863
813,36.19384766
813.203125,36.21826172
813.40625,36.22741699
813.6015625,36.17553711
813.8046875,36.1541748
814,36.19995117
814.203125,36.22131348
814.40625,36.18469238
814.6015625,36.17553711
814.8046875,36.00158691
815,36.03820801
815.203125,36.04431152
815.40625,36.06872559
815.6015625,36.04736328
815.8046875,35.98022461
816,35.92224121
816.203125,35.93139648
816.40625,35.89782715
816.6015625,35.90698242
816.8046875,35.81848145
817,35.78491211
817.203125,35.75744629
817.40625,35.70556641
817.6015625,35.71472168
817.8046875,35.67504883
818,35.64758301
818.203125,35.6842041
818.40625,35.65979004
818.6015625,35.67504883
818.8046875,35.54077148
819,35.54382324
819.203125,35.56213379
819.40625,35.59265137
819.6015625,35.50109863
819.8046875,35.44616699
820,35.38818359
820.203125,35.39733887
820.40625,35.4095459
820.6015625,35.32104492
820.8046875,35.25695801
821,35.24475098
821.203125,35.25390625
821.40625,35.26000977
821.6015625,35.27832031
821.8046875,35.24475098
822,35.23864746
822.203125,35.2355957
822.40625,35.2142334
822.6015625,35.1776123
822.8046875,35.08605957
823,35.02197266
823.203125,35.05859375
823.40625,35.03723145
823.6015625,34.98535156
823.8046875,34.93652344
824,34.91516113
824.203125,34.89379883
824.40625,34.93652344
824.6015625,34.89379883
824.8046875,34.89685059
825,34.85107422
825.203125,34.8449707
825.40625,34.81140137
825.6015625,34.79614258
825.8046875,34.74731445
826,34.67712402
826.203125,34.7076416
826.40625,34.69543457
826.6015625,34.5916748
826.8046875,34.51538086
827,34.50622559
827.203125,34.47570801
827.40625,34.49707031
827.6015625,34.43603516
827.8046875,34.46655273
828,34.38110352
828.203125,34.47875977
828.40625,34.46044922
828.6015625,34.43908691
828.8046875,34.42077637
829,34.3963623
829.203125,34.3536377
829.40625,34.40551758
829.6015625,34.35974121
829.8046875,34.38720703
830,34.28649902
830.203125,34.30175781
830.40625,34.27429199
830.6015625,34.28344727
830.8046875,34.22241211
831,34.19494629
831.203125,34.11254883
831.40625,34.13085938
831.6015625,34.11254883
831.8046875,34.1003418
832,34.11254883
832.203125,34.04541016
832.40625,33.98132324
832.6015625,33.95080566
832.8046875,33.93859863
833,33.9630127
833.203125,33.88061523
833.40625,33.88977051
833.6015625,33.8470459
833.8046875,33.9263916
834,33.90197754
834.203125,33.89282227
834.40625,33.89282227
834.6015625,33.81347656
834.8046875,33.71887207
835,33.71276855
835.203125,33.62121582
835.40625,33.62731934
835.6015625,33.7097168
835.8046875,33.68530273
836,33.57849121
836.203125,33.56018066
836.40625,33.59985352
836.6015625,33.61816406
836.8046875,33.56323242
837,33.5357666
837.203125,33.53271484
837.40625,33.49914551
837.6015625,33.48083496
837.8046875,33.41369629
838,33.36791992
838.203125,33.33740234
838.40625,33.41064453
838.6015625,33.29772949
838.8046875,33.2244873
839,33.24890137
839.203125,33.24584961
839.40625,33.15124512
839.6015625,33.1817627
839.8046875,33.1451416
840,33.13598633
840.203125,33.06274414
840.40625,33.05969238
840.6015625,33.03222656
840.8046875,33.05358887
841,33.08105469
841.203125,33.0078125
841.40625,32.9498291
841.6015625,33.02307129
841.8046875,32.99865723
842,32.91625977
